stratum,phase,window_tokens,uniform_expected_unique_experts,observed_unique_mean,observed_unique_median,observed_unique_min,observed_unique_max,observed_over_uniform_mean,effective_expert_count_mean,top128_concentration_mean,top16_concentration_mean,top256_concentration_mean,top32_concentration_mean,top64_concentration_mean
code,decode,16,138.56926479073724,70.68356662326389,71.0,18.0,145.0,0.5100955592858769,54.1915269412842,0.999979231092665,0.5277255588107639,1.0,0.7395895216200087,0.9339145236545139
code,decode,32,239.63571484583883,106.56666395399306,106.0,27.0,220.0,0.4447027606988756,73.7016467061576,0.9900920020209418,0.4667906019422743,1.0,0.6599992540147569,0.8575035095214844
code,decode,64,367.11268783684136,157.4832763671875,155.0,44.0,292.0,0.42897802659759604,99.00986471605306,0.9456243091159396,0.40789161258273654,0.9999304665459527,0.586814202202691,0.78192564646403
code,all,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
code,all,2,19.8046875,16.713148328993057,17.0,10.0,20.0,0.8438986138505369,16.126295241990316,1.0,0.9316887749565972,1.0,1.0,1.0
code,all,4,38.84330928325653,27.493489583333332,28.0,11.0,40.0,0.7078050271886707,24.915683808895555,1.0,0.7123945448133681,1.0,0.9866322835286458,1.0
code,all,8,74.7397383398046,44.257039388020836,44.0,16.0,80.0,0.5921487065797043,36.88058398754881,1.0,0.6236090766059028,1.0,0.8419526841905381,0.998604498969184
code,all,16,138.56926479073724,69.62151421440973,69.0,18.0,147.0,0.502431143872704,52.57072234391007,0.9999507480197483,0.5409041510687934,1.0,0.7499270968967013,0.9400914510091146
code,all,32,239.63571484583883,105.82119411892361,104.0,28.0,228.0,0.4415919145733345,71.8789882239462,0.9907928466796875,0.4776294708251953,1.0,0.6679165734185113,0.8611316257052951
code,all,64,367.11268783684136,157.38176812065973,154.0,44.0,321.0,0.42870152227102015,96.7312875957687,0.9465195761786567,0.42026104397243924,0.999719132317437,0.5945863511827257,0.784495374891493
code,all,128,470.99934916823327,222.66048177083334,220.0,84.0,390.0,0.47274052960804125,126.42098485710808,0.8917307747734917,0.36880114873250325,0.9947818226284451,0.5288667360941569,0.7134438726637099
code,all,256,508.71669263939754,286.8492744610282,286.0,128.0,428.0,0.5638684136208609,151.5255033508693,0.8475426011219942,0.33779203753368575,0.9809713638837064,0.48660391888215176,0.6628458699341833
code,all,512,511.97894510307776,366.0833333333333,369.0,252.0,446.0,0.7150359147281516,183.0076311981315,0.796844482421875,0.30065511067708334,0.9564005533854166,0.43850301106770834,0.608721923828125
knowledge,prefill,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
knowledge,prefill,2,19.8046875,16.43975151909722,16.0,10.0,20.0,0.8300939623055007,15.832693425460604,1.0,0.9392083062065972,1.0,1.0,1.0
knowledge,prefill,4,38.84330928325653,27.04736328125,27.0,12.0,40.0,0.6963197467036828,24.420367349120276,1.0,0.7235097249348958,1.0,0.9901746961805555,1.0
knowledge,prefill,8,74.7397383398046,43.2615966796875,43.0,15.0,80.0,0.5788299188712493,35.81704809992604,1.0,0.6345077514648437,1.0,0.8538896348741319,0.9989515516493056
knowledge,prefill,16,138.56926479073724,65.29397243923611,64.0,19.0,145.0,0.47120097330270844,48.58408622535595,0.9999527825249566,0.5671559651692708,1.0,0.7773831685384115,0.9584598117404514
knowledge,prefill,32,239.63571484583883,94.59644911024306,92.0,29.0,223.0,0.39475104606631084,62.633527181216195,0.9956162346733941,0.5182714250352648,1.0,0.7133742862277561,0.8972758399115668
knowledge,prefill,64,367.11268783684136,136.00174079065587,133.0,38.0,293.0,0.37046319916651904,79.9360769792786,0.9710180510514937,0.47525118187752696,0.9999199578490005,0.6558210100446429,0.8376076807123203
knowledge,prefill,128,470.99934916823327,189.21947950597178,189.0,62.0,349.0,0.4017404266908778,97.40996349793716,0.9353690976816978,0.4435074233594598,0.9990526097864074,0.6106260285185939,0.785585444447272
knowledge,prefill,256,508.71669263939754,244.13900386313466,248.0,102.0,395.0,0.4799115252075912,115.50116584684015,0.9022656303894178,0.40918513081194813,0.9948624297219922,0.5636187622878726,0.7365789754501242
knowledge,prefill,512,511.97894510307776,284.3466796875,290.0,145.0,398.0,0.5553874478768885,124.3723935828469,0.8883272806803385,0.3949371973673503,0.9911975224812826,0.542812728881836,0.714211908976237
knowledge,decode,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
knowledge,decode,2,19.8046875,16.580810546875,17.0,10.0,20.0,0.8372164694280079,15.989905508170423,1.0,0.9343946668836806,1.0,1.0,1.0
knowledge,decode,4,38.84330928325653,27.37948947482639,28.0,11.0,40.0,0.7048701560201093,24.808213165192498,1.0,0.7150597466362847,1.0,0.9876559787326389,1.0
knowledge,decode,8,74.7397383398046,44.25364854600694,44.0,13.0,79.0,0.5921033379165378,36.91190175411456,1.0,0.6239849514431424,1.0,0.8409944322374132,0.9986952039930556
knowledge,decode,16,138.56926479073724,69.59269205729167,68.0,19.0,140.0,0.5022231456765558,52.59625859383387,0.9999695671929254,0.5434187147352431,1.0,0.7503262837727864,0.9384121365017362
knowledge,decode,32,239.63571484583883,103.88624403211806,102.0,28.0,212.0,0.4335173665534355,70.00667553494132,0.9906898922390408,0.4908946567111545,1.0,0.6785169813368056,0.8666468726264106
knowledge,decode,64,367.11268783684136,148.3709360207251,147.0,49.0,275.0,0.40415638286701416,88.51629293212017,0.9576840701167821,0.45091577288510315,0.9999710291006009,0.6248842011746036,0.8084111400843653
knowledge,all,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
knowledge,all,2,19.8046875,16.54816351996528,17.0,10.0,20.0,0.8355680199430199,15.953510810169846,1.0,0.9355814615885417,1.0,1.0,1.0
knowledge,all,4,38.84330928325653,27.219129774305557,27.0,11.0,40.0,0.7007417822157188,24.620112751613252,1.0,0.7191663953993056,1.0,0.9890391031901041,1.0
knowledge,all,8,74.7397383398046,43.695231119791664,43.0,14.0,80.0,0.5846318449916305,36.28919918768439,1.0,0.6299106174045139,1.0,0.8483023749457466,0.9988494873046875
knowledge,all,16,138.56926479073724,67.07484266493056,66.0,19.0,143.0,0.4840528147870654,50.2262738381312,0.9999596489800348,0.5572199503580729,1.0,0.766160159640842,0.9505588955349392
knowledge,all,32,239.63571484583883,99.15738932291667,97.0,28.0,219.0,0.41378385265612877,66.45811429180864,0.9935862223307291,0.5021845923529731,1.0,0.6948486328125,0.882422595553928
knowledge,all,64,367.11268783684136,142.66053602430554,141.0,38.0,292.0,0.38860148600396305,85.37315244624382,0.9640811920166016,0.45604532029893663,0.9999297247992621,0.6354528215196398,0.8208689795600044
knowledge,all,128,470.99934916823327,196.50672743055554,196.0,63.0,360.0,0.41721231202883585,104.79876760846085,0.9273874918619792,0.41851087146335175,0.9987479951646593,0.5871298684014215,0.7687692642211914
knowledge,all,256,508.71669263939754,254.47067333877996,257.0,102.0,395.0,0.5002208046653598,122.43057440814707,0.893041008178445,0.39381940588192743,0.9928934733072917,0.552245581799343,0.7270921561712793
knowledge,all,512,511.97894510307776,305.48681640625,310.0,145.0,410.0,0.5966784754102451,140.51673891620433,0.8682204246520996,0.3566395123799642,0.9846178372701009,0.5099327087402343,0.6889055252075196
long_context_8k,prefill,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
long_context_8k,prefill,2,19.8046875,16.606689453125,17.0,10.0,20.0,0.8385231755424063,16.017821669678703,1.0,0.933782958984375,1.0,1.0,1.0
long_context_8k,prefill,4,38.84330928325653,27.263916015625,27.0,12.0,40.0,0.7018947797884243,24.723780138376966,1.0,0.7181020100911458,1.0,0.9887288411458334,1.0
long_context_8k,prefill,8,74.7397383398046,44.4339599609375,44.0,14.0,78.0,0.5945158619490782,37.1407421162394,1.0,0.621331787109375,1.0,0.8396708170572916,0.9988418579101562
long_context_8k,prefill,16,138.56926479073724,70.73238118489583,71.0,19.0,145.0,0.510447834819024,53.68799990291963,0.9999623616536458,0.5342913309733073,1.0,0.7424662272135417,0.9355992635091146
long_context_8k,prefill,32,239.63571484583883,107.0574951171875,107.0,23.0,226.0,0.44675099947459485,72.9065777355405,0.9909905751546224,0.47484283447265624,1.0,0.663402811686198,0.8567400614420573
long_context_8k,prefill,64,367.11268783684136,151.14546712239584,150.0,37.0,322.0,0.411714092512026,91.75287587141011,0.954791514078776,0.4361250559488932,0.9998069763183594,0.6118404388427734,0.7992692947387695
